,filename,width,height,depth,xmin,ymin,xmax,ymax,class
2976,10.1.1.6.2216_5.bmp,816,1056,1,434,120,505,223,Table
2977,10.1.1.6.2216_5.bmp,816,1056,1,535,123,602,224,Table
2978,10.1.1.6.2216_5.bmp,816,1056,1,633,122,685,223,Table
2979,10.1.1.6.2218_15.bmp,816,1056,3,139,190,255,297,Table
2980,10.1.1.6.2218_15.bmp,816,1056,3,272,193,386,294,Table
2981,10.1.1.6.2218_15.bmp,816,1056,3,422,156,536,335,Table
2982,10.1.1.6.2218_15.bmp,816,1056,3,551,155,675,334,Table
2983,10.1.1.6.2223_5.bmp,794,1123,1,239,88,428,188,Table
2984,10.1.1.6.2223_5.bmp,794,1123,1,476,91,506,188,Table
2985,10.1.1.6.2223_5.bmp,794,1123,1,528,90,559,188,Table
2986,10.1.1.6.2223_5.bmp,794,1123,1,114,258,267,322,Table
2987,10.1.1.6.2223_5.bmp,794,1123,1,304,260,339,326,Table
2988,10.1.1.6.2223_5.bmp,794,1123,1,356,262,392,326,Table
2989,10.1.1.6.2223_5.bmp,794,1123,1,409,263,584,326,Table
2990,10.1.1.6.2223_5.bmp,794,1123,1,598,260,634,319,Table
2991,10.1.1.6.2223_5.bmp,794,1123,1,653,263,684,322,Table
2992,10.1.1.6.2223_6.bmp,794,1123,1,114,88,287,182,Table
2993,10.1.1.6.2223_6.bmp,794,1123,1,303,87,336,180,Table
2994,10.1.1.6.2223_6.bmp,794,1123,1,358,90,390,182,Table
2995,10.1.1.6.2223_6.bmp,794,1123,1,411,90,583,188,Table
2996,10.1.1.6.2223_6.bmp,794,1123,1,601,90,636,182,Table
2997,10.1.1.6.2223_6.bmp,794,1123,1,654,88,687,183,Table
2998,10.1.1.6.2223_6.bmp,794,1123,1,106,260,173,524,Table
2999,10.1.1.6.2223_6.bmp,794,1123,1,200,282,245,522,Table
3000,10.1.1.6.2223_6.bmp,794,1123,1,278,280,325,523,Table
3001,10.1.1.6.2223_6.bmp,794,1123,1,368,275,428,526,Table
3002,10.1.1.6.2223_6.bmp,794,1123,1,459,280,504,521,Table
3003,10.1.1.6.2223_6.bmp,794,1123,1,534,282,594,519,Table
3004,10.1.1.6.2223_6.bmp,794,1123,1,629,280,689,522,Table
3005,10.1.1.6.2234_17.bmp,793,1123,1,240,164,310,308,Table
3006,10.1.1.6.2234_17.bmp,793,1123,1,322,162,383,309,Table
3007,10.1.1.6.2234_17.bmp,793,1123,1,401,161,458,305,Table
3008,10.1.1.6.2234_17.bmp,793,1123,1,470,159,540,306,Table
3009,10.1.1.6.2234_17.bmp,793,1123,1,467,337,537,480,Table
3010,10.1.1.6.2234_17.bmp,793,1123,1,398,335,453,474,Table
3011,10.1.1.6.2234_17.bmp,793,1123,1,322,335,382,479,Table
3012,10.1.1.6.2234_17.bmp,793,1123,1,236,332,308,479,Table
3013,10.1.1.6.2234_6.bmp,793,1123,1,132,105,199,302,Table
3014,10.1.1.6.2234_6.bmp,793,1123,1,219,105,280,304,Table
3015,10.1.1.6.2234_6.bmp,793,1123,1,310,104,678,304,Table
3016,10.1.1.6.2243_7.bmp,793,1123,1,174,666,233,824,Table
3017,10.1.1.6.2243_7.bmp,793,1123,1,253,713,303,818,Table
3018,10.1.1.6.2243_7.bmp,793,1123,1,328,712,368,816,Table
3019,10.1.1.6.2243_7.bmp,793,1123,1,396,710,443,815,Table
3020,10.1.1.6.2243_7.bmp,793,1123,1,469,716,519,816,Table
3021,10.1.1.6.2243_7.bmp,793,1123,1,549,668,596,813,Table
3022,10.1.1.6.2248_12.bmp,793,1123,1,167,226,228,486,Table
3023,10.1.1.6.2248_12.bmp,793,1123,1,252,243,287,475,Table
3024,10.1.1.6.2248_12.bmp,793,1123,1,316,244,353,481,Table
3025,10.1.1.6.2248_12.bmp,793,1123,1,371,242,418,481,Table
3026,10.1.1.6.2248_12.bmp,793,1123,1,437,240,473,482,Table
3027,10.1.1.6.2248_12.bmp,793,1123,1,494,242,536,481,Table
3028,10.1.1.6.2248_12.bmp,793,1123,1,558,244,606,482,Table
3029,10.1.1.6.2248_12.bmp,793,1123,1,555,663,608,903,Table
3030,10.1.1.6.2248_12.bmp,793,1123,1,492,663,537,901,Table
3031,10.1.1.6.2248_12.bmp,793,1123,1,434,664,478,902,Table
3032,10.1.1.6.2248_12.bmp,793,1123,1,371,664,421,903,Table
3033,10.1.1.6.2248_12.bmp,793,1123,1,310,664,356,905,Table
3034,10.1.1.6.2248_12.bmp,793,1123,1,249,663,297,906,Table
3035,10.1.1.6.2248_12.bmp,793,1123,1,166,647,230,901,Table
3036,10.1.1.6.2248_9.bmp,793,1123,1,200,649,262,887,Table
3037,10.1.1.6.2248_9.bmp,793,1123,1,276,650,290,892,Table
3038,10.1.1.6.2248_9.bmp,793,1123,1,307,650,318,887,Table
3039,10.1.1.6.2248_9.bmp,793,1123,1,335,651,348,889,Table
3040,10.1.1.6.2248_9.bmp,793,1123,1,364,650,390,888,Table
3041,10.1.1.6.2248_9.bmp,793,1123,1,413,651,439,888,Table
3042,10.1.1.6.2248_9.bmp,793,1123,1,465,652,512,887,Table
3043,10.1.1.6.2248_9.bmp,793,1123,1,552,650,588,888,Table
3044,10.1.1.6.2249_12.bmp,816,1056,1,181,319,233,412,Table
3045,10.1.1.6.2249_12.bmp,816,1056,1,248,320,547,413,Table
3046,10.1.1.6.2249_12.bmp,816,1056,1,275,658,337,716,Table
3047,10.1.1.6.2249_12.bmp,816,1056,1,346,658,435,716,Table
3048,10.1.1.6.2249_12.bmp,816,1056,1,449,657,532,717,Table
3049,10.1.1.6.2249_15.bmp,816,1056,3,274,155,303,232,Table
3050,10.1.1.6.2249_15.bmp,816,1056,3,315,155,372,230,Table
3051,10.1.1.6.2249_15.bmp,816,1056,3,383,156,431,231,Table
3052,10.1.1.6.2249_15.bmp,816,1056,3,452,153,486,228,Table
3053,10.1.1.6.2249_15.bmp,816,1056,3,505,156,533,226,Table
3054,10.1.1.6.2249_15.bmp,816,1056,3,294,556,319,631,Table
3055,10.1.1.6.2249_15.bmp,816,1056,3,330,558,355,626,Table
3056,10.1.1.6.2249_15.bmp,816,1056,3,367,559,413,631,Table
3057,10.1.1.6.2249_15.bmp,816,1056,3,433,558,468,633,Table
3058,10.1.1.6.2249_15.bmp,816,1056,3,482,559,516,632,Table
3059,10.1.1.6.2255_4.bmp,816,1056,3,419,854,459,927,Table
3060,10.1.1.6.2255_4.bmp,816,1056,3,481,858,507,920,Table
3061,10.1.1.6.2255_4.bmp,816,1056,3,525,852,568,927,Table
3062,10.1.1.6.2255_4.bmp,816,1056,3,585,851,613,922,Table
3063,10.1.1.6.2255_4.bmp,816,1056,3,641,851,691,926,Table
3064,10.1.1.6.2255_4.bmp,816,1056,3,706,852,732,922,Table
3065,10.1.1.6.2255_5.bmp,816,1056,3,447,736,522,826,Table
3066,10.1.1.6.2255_5.bmp,816,1056,3,553,752,590,832,Table
3067,10.1.1.6.2255_5.bmp,816,1056,3,612,754,656,824,Table
3068,10.1.1.6.2255_5.bmp,816,1056,3,678,754,707,826,Table
3069,10.1.1.6.2260_4.bmp,793,1123,3,74,194,124,260,Table
3070,10.1.1.6.2260_4.bmp,793,1123,3,149,204,175,266,Table
3071,10.1.1.6.2260_4.bmp,793,1123,3,191,207,219,260,Table
3072,10.1.1.6.2260_4.bmp,793,1123,3,241,205,260,265,Table
3073,10.1.1.6.2260_4.bmp,793,1123,3,278,207,300,260,Table
3074,10.1.1.6.2260_4.bmp,793,1123,3,316,208,352,262,Table
3075,10.1.1.6.2260_4.bmp,793,1123,3,367,204,385,262,Table
3076,10.1.1.6.2260_4.bmp,793,1123,3,75,712,126,784,Table
3077,10.1.1.6.2260_4.bmp,793,1123,3,149,726,173,783,Table
3078,10.1.1.6.2260_4.bmp,793,1123,3,193,729,219,782,Table
3079,10.1.1.6.2260_4.bmp,793,1123,3,238,729,261,786,Table
3080,10.1.1.6.2260_4.bmp,793,1123,3,279,728,300,781,Table
3081,10.1.1.6.2260_4.bmp,793,1123,3,319,727,348,781,Table
3082,10.1.1.6.2260_4.bmp,793,1123,3,368,726,384,782,Table
3083,10.1.1.6.2264_54.bmp,793,1123,1,126,340,196,526,Table
3084,10.1.1.6.2264_54.bmp,793,1123,1,276,340,472,531,Table
3085,10.1.1.6.2264_54.bmp,793,1123,1,489,340,681,530,Table
3086,10.1.1.6.2264_70.bmp,793,1123,1,125,126,216,491,Table
3087,10.1.1.6.2264_70.bmp,793,1123,1,236,122,600,483,Table
3088,10.1.1.6.2264_70.bmp,793,1123,1,619,126,683,491,Table
3089,10.1.1.6.2266_7.bmp,816,1056,1,94,29,172,394,Table
3090,10.1.1.6.2266_7.bmp,816,1056,1,191,27,206,394,Table
3091,10.1.1.6.2266_7.bmp,816,1056,1,224,27,347,398,Table
3092,10.1.1.6.2266_7.bmp,816,1056,1,116,452,204,548,Table
3093,10.1.1.6.2266_7.bmp,816,1056,1,225,450,334,555,Table
3094,10.1.1.6.2272_17.bmp,816,1056,1,91,91,121,189,Table
3095,10.1.1.6.2272_17.bmp,816,1056,1,141,91,175,189,Table
3096,10.1.1.6.2272_17.bmp,816,1056,1,191,92,222,189,Table
3097,10.1.1.6.2272_17.bmp,816,1056,1,241,89,272,192,Table
3098,10.1.1.6.2272_17.bmp,816,1056,1,291,91,322,191,Table
3099,10.1.1.6.2272_17.bmp,816,1056,1,340,91,374,194,Table
3100,10.1.1.6.2272_17.bmp,816,1056,1,429,95,518,286,Table
3101,10.1.1.6.2272_17.bmp,816,1056,1,540,98,749,283,Table
3102,10.1.1.6.2272_19.bmp,816,1056,1,429,94,499,213,Table
3103,10.1.1.6.2272_19.bmp,816,1056,1,515,98,574,214,Table
3104,10.1.1.6.2272_19.bmp,816,1056,1,603,99,659,210,Table
3105,10.1.1.6.2272_19.bmp,816,1056,1,681,97,746,208,Table
3106,10.1.1.6.2277_10.bmp,816,1056,1,82,75,138,176,Table
3107,10.1.1.6.2277_10.bmp,816,1056,1,153,72,182,176,Table
3108,10.1.1.6.2277_10.bmp,816,1056,1,200,75,226,177,Table
3109,10.1.1.6.2277_10.bmp,816,1056,1,244,73,283,178,Table
3110,10.1.1.6.2277_10.bmp,816,1056,1,295,74,327,180,Table
3111,10.1.1.6.2277_10.bmp,816,1056,1,343,70,381,182,Table
3112,10.1.1.6.2277_10.bmp,816,1056,1,80,201,141,310,Table
3113,10.1.1.6.2277_10.bmp,816,1056,1,155,206,181,309,Table
3114,10.1.1.6.2277_10.bmp,816,1056,1,198,207,224,306,Table
3115,10.1.1.6.2277_10.bmp,816,1056,1,243,206,283,305,Table
3116,10.1.1.6.2277_10.bmp,816,1056,1,299,207,327,307,Table
3117,10.1.1.6.2277_10.bmp,816,1056,1,342,206,382,307,Table
3118,10.1.1.6.2280_13.bmp,816,1056,1,175,524,368,604,Table
3119,10.1.1.6.2280_13.bmp,816,1056,1,407,527,456,610,Table
3120,10.1.1.6.2280_13.bmp,816,1056,1,494,526,557,604,Table
3121,10.1.1.6.2281_15.bmp,816,1056,1,84,83,100,710,Table
3122,10.1.1.6.2281_15.bmp,816,1056,1,113,86,241,708,Table
3123,10.1.1.6.2281_15.bmp,816,1056,1,262,111,288,702,Table
3124,10.1.1.6.2281_15.bmp,816,1056,1,303,114,319,706,Table
3125,10.1.1.6.2281_15.bmp,816,1056,1,327,115,340,708,Table
3126,10.1.1.6.2281_15.bmp,816,1056,1,350,113,363,706,Table
3127,10.1.1.6.2281_15.bmp,816,1056,1,376,114,398,709,Table
3128,10.1.1.6.2281_15.bmp,816,1056,1,419,115,461,706,Table
3129,10.1.1.6.2281_15.bmp,816,1056,1,475,115,499,706,Table
3130,10.1.1.6.2281_15.bmp,816,1056,1,517,115,558,706,Table
3131,10.1.1.6.2281_15.bmp,816,1056,1,572,118,599,708,Table
3132,10.1.1.6.2281_15.bmp,816,1056,1,614,117,655,707,Table
3133,10.1.1.6.2281_15.bmp,816,1056,1,668,115,695,709,Table
3134,10.1.1.6.2281_15.bmp,816,1056,1,711,115,753,710,Table
3135,10.1.1.6.2284_7.bmp,816,1056,1,134,269,185,358,Table
3136,10.1.1.6.2284_7.bmp,816,1056,1,199,269,234,358,Table
3137,10.1.1.6.2284_7.bmp,816,1056,1,253,273,284,360,Table
3138,10.1.1.6.2284_7.bmp,816,1056,1,303,269,335,358,Table
3139,10.1.1.6.2286_3.bmp,816,1056,3,113,226,157,420,Table
3140,10.1.1.6.2286_3.bmp,816,1056,3,176,226,390,417,Table
3141,10.1.1.6.2297_10.bmp,816,1056,1,106,116,166,1007,Table
3142,10.1.1.6.2297_10.bmp,816,1056,1,204,120,300,999,Table
3143,10.1.1.6.2297_10.bmp,816,1056,1,321,119,422,1002,Table
3144,10.1.1.6.2297_10.bmp,816,1056,1,450,119,682,1005,Table
3145,10.1.1.6.2299_12.bmp,793,1123,1,138,186,203,320,Table
3146,10.1.1.6.2299_12.bmp,793,1123,1,218,188,231,319,Table
3147,10.1.1.6.2299_12.bmp,793,1123,1,250,146,283,320,Table
3148,10.1.1.6.2299_12.bmp,793,1123,1,298,183,309,318,Table
3149,10.1.1.6.2299_12.bmp,793,1123,1,321,187,336,312,Table
3150,10.1.1.6.2299_12.bmp,793,1123,1,346,186,361,316,Table
3151,10.1.1.6.2299_12.bmp,793,1123,1,370,187,385,318,Table
3152,10.1.1.6.2299_12.bmp,793,1123,1,394,151,413,320,Table
3153,10.1.1.6.2299_12.bmp,793,1123,1,433,188,452,315,Table
3154,10.1.1.6.2299_12.bmp,793,1123,1,481,186,505,317,Table
3155,10.1.1.6.2299_12.bmp,793,1123,1,535,185,554,320,Table
3156,10.1.1.6.2299_12.bmp,793,1123,1,586,187,608,318,Table
3157,10.1.1.6.2299_12.bmp,793,1123,1,633,183,672,319,Table
3158,10.1.1.6.2299_6.bmp,793,1123,1,221,137,369,427,Table
3159,10.1.1.6.2299_6.bmp,793,1123,1,400,137,519,430,Table
3160,10.1.1.6.2299_6.bmp,793,1123,1,538,137,596,429,Table
3161,10.1.1.6.2303_10.bmp,816,1056,1,303,202,390,301,Table
3162,10.1.1.6.2303_10.bmp,816,1056,1,401,213,416,301,Table
3163,10.1.1.6.2303_10.bmp,816,1056,1,427,213,438,303,Table
3164,10.1.1.6.2303_10.bmp,816,1056,1,449,211,462,301,Table
3165,10.1.1.6.2303_10.bmp,816,1056,1,473,212,487,300,Table
3166,10.1.1.6.2303_10.bmp,816,1056,1,501,213,515,302,Table
3167,10.1.1.6.2304_5.bmp,793,1123,3,437,235,466,317,Table
3168,10.1.1.6.2304_5.bmp,793,1123,3,484,236,521,317,Table
3169,10.1.1.6.2304_5.bmp,793,1123,3,537,236,571,320,Table
3170,10.1.1.6.2304_5.bmp,793,1123,3,589,236,626,317,Table
3171,10.1.1.6.2304_5.bmp,793,1123,3,644,237,679,319,Table
3172,10.1.1.6.2304_5.bmp,793,1123,3,693,234,728,316,Table
3173,10.1.1.6.2304_5.bmp,793,1123,3,449,803,574,880,Table
3174,10.1.1.6.2304_5.bmp,793,1123,3,591,806,677,879,Table
3175,10.1.1.6.2304_5.bmp,793,1123,3,697,804,717,880,Table
3176,10.1.1.6.2308_13.bmp,793,1123,1,288,248,344,424,Table
3177,10.1.1.6.2308_13.bmp,793,1123,1,350,250,385,422,Table
3178,10.1.1.6.2308_13.bmp,793,1123,1,396,253,427,422,Table
3179,10.1.1.6.2308_13.bmp,793,1123,1,435,253,480,424,Table
3180,10.1.1.6.2308_13.bmp,793,1123,1,486,249,552,422,Table
3181,10.1.1.6.2312_14.bmp,816,1056,1,407,120,626,444,Table
3182,10.1.1.6.2312_14.bmp,816,1056,1,641,132,671,438,Table
3183,10.1.1.6.2312_14.bmp,816,1056,1,687,127,713,439,Table
3184,10.1.1.6.2312_5.bmp,816,1056,1,96,127,203,494,Table
3185,10.1.1.6.2312_5.bmp,816,1056,1,235,130,325,486,Table
3186,10.1.1.6.2312_5.bmp,816,1056,1,365,132,447,492,Table
3187,10.1.1.6.2312_5.bmp,816,1056,1,482,127,599,483,Table
3188,10.1.1.6.2312_5.bmp,816,1056,1,621,126,749,485,Table
3189,10.1.1.6.2314_5.bmp,816,1056,1,489,101,559,146,Table
3190,10.1.1.6.2314_5.bmp,816,1056,1,573,98,618,148,Table
3191,10.1.1.6.2314_5.bmp,816,1056,1,631,96,671,150,Table
3192,10.1.1.6.2314_5.bmp,816,1056,1,639,223,681,277,Table
3193,10.1.1.6.2314_5.bmp,816,1056,1,585,225,628,278,Table
3194,10.1.1.6.2314_5.bmp,816,1056,1,484,225,570,277,Table
3195,10.1.1.6.2314_6.bmp,816,1056,1,83,98,130,163,Table
3196,10.1.1.6.2314_6.bmp,816,1056,1,142,98,255,163,Table
3197,10.1.1.6.2314_6.bmp,816,1056,1,272,96,318,163,Table
3198,10.1.1.6.2314_6.bmp,816,1056,1,331,92,373,160,Table
3199,10.1.1.6.2314_6.bmp,816,1056,1,340,245,371,393,Table
3200,10.1.1.6.2314_6.bmp,816,1056,1,285,242,324,392,Table
3201,10.1.1.6.2314_6.bmp,816,1056,1,218,247,266,392,Table
3202,10.1.1.6.2314_6.bmp,816,1056,1,86,248,207,390,Table
3203,10.1.1.6.2318_8.bmp,816,1056,1,75,559,256,767,Table
3204,10.1.1.6.2318_8.bmp,816,1056,1,269,561,319,772,Table
3205,10.1.1.6.2318_8.bmp,816,1056,1,334,557,384,771,Table
3206,10.1.1.6.2321_19.bmp,793,1123,1,233,849,300,913,Table
3207,10.1.1.6.2321_19.bmp,793,1123,1,309,848,634,908,Table
3208,10.1.1.6.2321_32.bmp,793,1123,1,202,562,305,924,Table
3209,10.1.1.6.2321_32.bmp,793,1123,1,323,564,379,924,Table
3210,10.1.1.6.2321_32.bmp,793,1123,1,394,562,536,927,Table
3211,10.1.1.6.2321_32.bmp,793,1123,1,550,564,667,927,Table
3212,10.1.1.6.2327_4.bmp,816,1056,1,91,82,200,671,Table
3213,10.1.1.6.2327_4.bmp,816,1056,1,212,80,316,664,Table
3214,10.1.1.6.2327_4.bmp,816,1056,1,331,79,431,668,Table
3215,10.1.1.6.2327_4.bmp,816,1056,1,442,78,536,670,Table
3216,10.1.1.6.2327_4.bmp,816,1056,1,548,79,629,672,Table
3217,10.1.1.6.2327_4.bmp,816,1056,1,646,76,718,669,Table
3218,10.1.1.6.2327_7.bmp,816,1056,1,110,400,182,609,Table
3219,10.1.1.6.2327_7.bmp,816,1056,1,207,396,417,614,Table
3220,10.1.1.6.2327_7.bmp,816,1056,1,427,400,692,608,Table
3221,10.1.1.6.2331_6.bmp,816,1056,1,104,151,171,674,Table
3222,10.1.1.6.2331_6.bmp,816,1056,1,210,152,267,668,Table
3223,10.1.1.6.2331_6.bmp,816,1056,1,300,150,349,676,Table
3224,10.1.1.6.2331_6.bmp,816,1056,1,379,152,478,675,Table
3225,10.1.1.6.2331_6.bmp,816,1056,1,504,150,575,676,Table
3226,10.1.1.6.2331_6.bmp,816,1056,1,613,145,703,674,Table
3227,10.1.1.6.2331_7.bmp,816,1056,1,273,233,343,662,Table
3228,10.1.1.6.2331_7.bmp,816,1056,1,364,231,430,665,Table
3229,10.1.1.6.2331_7.bmp,816,1056,1,450,236,537,663,Table
3230,10.1.1.6.2336_18.bmp,816,1056,1,130,213,175,316,Table
3231,10.1.1.6.2336_18.bmp,816,1056,1,209,236,250,322,Table
3232,10.1.1.6.2336_18.bmp,816,1056,1,285,230,339,318,Table
3233,10.1.1.6.2336_18.bmp,816,1056,1,367,233,425,317,Table
3234,10.1.1.6.2336_18.bmp,816,1056,1,461,232,502,318,Table
3235,10.1.1.6.2336_18.bmp,816,1056,1,541,231,596,313,Table
3236,10.1.1.6.2336_18.bmp,816,1056,1,619,236,679,322,Table
3237,10.1.1.6.2336_18.bmp,816,1056,1,273,452,329,595,Table
3238,10.1.1.6.2336_18.bmp,816,1056,1,371,451,433,597,Table
3239,10.1.1.6.2336_18.bmp,816,1056,1,471,456,536,597,Table
3240,10.1.1.6.2336_18.bmp,816,1056,1,533,728,565,831,Table
3241,10.1.1.6.2336_18.bmp,816,1056,1,467,729,508,837,Table
3242,10.1.1.6.2336_18.bmp,816,1056,1,392,733,427,825,Table
3243,10.1.1.6.2336_18.bmp,816,1056,1,245,727,314,832,Table
3244,10.1.1.6.2336_18.bmp,816,1056,1,331,731,372,835,Table
3245,10.1.1.6.2336_19.bmp,816,1056,1,218,162,277,540,Table
3246,10.1.1.6.2336_19.bmp,816,1056,1,300,165,585,533,Table
3247,10.1.1.6.2336_19.bmp,816,1056,1,173,694,235,885,Table
3248,10.1.1.6.2336_19.bmp,816,1056,1,259,706,302,842,Table
3249,10.1.1.6.2336_19.bmp,816,1056,1,323,706,367,854,Table
3250,10.1.1.6.2336_19.bmp,816,1056,1,392,712,430,886,Table
3251,10.1.1.6.2336_19.bmp,816,1056,1,452,706,501,882,Table
3252,10.1.1.6.2336_19.bmp,816,1056,1,527,705,558,883,Table
3253,10.1.1.6.2336_19.bmp,816,1056,1,585,706,635,883,Table
3254,10.1.1.6.2340_6.bmp,793,1123,1,220,156,284,277,Table
3255,10.1.1.6.2340_6.bmp,793,1123,1,292,154,397,276,Table
3256,10.1.1.6.2340_6.bmp,793,1123,1,403,154,495,273,Table
3257,10.1.1.6.2340_6.bmp,793,1123,1,506,155,602,276,Table
3258,10.1.1.6.2340_8.bmp,793,1123,1,213,155,266,287,Table
3259,10.1.1.6.2340_8.bmp,793,1123,1,273,156,331,283,Table
3260,10.1.1.6.2340_8.bmp,793,1123,1,340,175,409,289,Table
3261,10.1.1.6.2340_8.bmp,793,1123,1,417,176,467,287,Table
3262,10.1.1.6.2340_8.bmp,793,1123,1,477,176,547,284,Table
3263,10.1.1.6.2340_8.bmp,793,1123,1,554,179,604,289,Table
3264,10.1.1.6.2346_4.bmp,816,1056,1,204,307,251,407,Table
3265,10.1.1.6.2346_4.bmp,816,1056,1,265,305,416,407,Table
3266,10.1.1.6.2346_4.bmp,816,1056,1,441,305,511,411,Table
3267,10.1.1.6.2346_4.bmp,816,1056,1,535,306,611,408,Table
3268,10.1.1.6.2346_4.bmp,816,1056,1,523,523,623,624,Table
3269,10.1.1.6.2346_4.bmp,816,1056,1,399,522,509,624,Table
3270,10.1.1.6.2346_4.bmp,816,1056,1,306,522,387,625,Table
3271,10.1.1.6.2346_4.bmp,816,1056,1,245,522,299,623,Table
3272,10.1.1.6.2346_4.bmp,816,1056,1,189,522,237,625,Table
3273,10.1.1.6.2346_5.bmp,816,1056,1,197,208,265,318,Table
3274,10.1.1.6.2346_5.bmp,816,1056,1,288,207,322,315,Table
3275,10.1.1.6.2346_5.bmp,816,1056,1,341,207,389,317,Table
3276,10.1.1.6.2346_5.bmp,816,1056,1,401,205,443,318,Table
3277,10.1.1.6.2346_5.bmp,816,1056,1,462,211,499,316,Table
3278,10.1.1.6.2346_5.bmp,816,1056,1,526,205,554,314,Table
3279,10.1.1.6.2346_5.bmp,816,1056,1,582,207,621,317,Table
3280,10.1.1.6.2346_5.bmp,816,1056,1,193,486,254,602,Table
3281,10.1.1.6.2346_5.bmp,816,1056,1,268,504,312,601,Table
3282,10.1.1.6.2346_5.bmp,816,1056,1,326,504,365,601,Table
3283,10.1.1.6.2346_5.bmp,816,1056,1,378,501,420,601,Table
3284,10.1.1.6.2346_5.bmp,816,1056,1,430,503,489,599,Table
3285,10.1.1.6.2346_5.bmp,816,1056,1,501,503,545,601,Table
3286,10.1.1.6.2346_5.bmp,816,1056,1,561,502,614,601,Table
3287,10.1.1.6.2352_5.bmp,794,1123,1,462,71,551,112,Table
3288,10.1.1.6.2352_5.bmp,794,1123,1,567,71,601,115,Table
3289,10.1.1.6.2352_5.bmp,794,1123,1,615,72,651,115,Table
3290,10.1.1.6.2352_5.bmp,794,1123,1,667,74,703,114,Table
3291,10.1.1.6.2352_5.bmp,794,1123,1,438,169,568,243,Table
3292,10.1.1.6.2352_5.bmp,794,1123,1,582,168,616,239,Table
3293,10.1.1.6.2352_5.bmp,794,1123,1,631,170,674,240,Table
3294,10.1.1.6.2352_5.bmp,794,1123,1,688,171,721,241,Table
3295,10.1.1.6.2355_3.bmp,816,1056,1,166,663,217,758,Table
3296,10.1.1.6.2355_3.bmp,816,1056,1,230,666,278,755,Table
3297,10.1.1.6.2355_3.bmp,816,1056,1,296,677,337,756,Table
3298,10.1.1.6.2355_3.bmp,816,1056,1,356,678,418,755,Table
3299,10.1.1.6.2355_3.bmp,816,1056,1,431,678,460,756,Table
3300,10.1.1.6.2355_3.bmp,816,1056,1,479,678,519,757,Table
3301,10.1.1.6.2355_3.bmp,816,1056,1,536,677,599,755,Table
3302,10.1.1.6.2355_3.bmp,816,1056,1,613,675,643,755,Table
3303,10.1.1.6.2362_4.bmp,816,1056,1,268,243,313,351,Table
3304,10.1.1.6.2362_4.bmp,816,1056,1,320,242,364,349,Table
3305,10.1.1.6.2362_4.bmp,816,1056,1,371,245,536,349,Table
3306,10.1.1.6.2362_4.bmp,816,1056,1,334,712,377,923,Table
3307,10.1.1.6.2362_4.bmp,816,1056,1,414,710,468,924,Table
3308,10.1.1.6.2366_6.bmp,795,1123,1,135,318,246,415,Table
3309,10.1.1.6.2366_6.bmp,795,1123,1,292,317,368,413,Table
3310,10.1.1.6.2366_6.bmp,795,1123,1,433,319,514,416,Table
3311,10.1.1.6.2366_6.bmp,795,1123,1,579,318,654,417,Table
3312,10.1.1.6.2367_46.bmp,816,1056,1,265,589,347,662,Table
3313,10.1.1.6.2367_46.bmp,816,1056,1,365,585,396,666,Table
3314,10.1.1.6.2367_46.bmp,816,1056,1,420,587,499,661,Table
3315,10.1.1.6.2367_46.bmp,816,1056,1,515,587,542,659,Table
3316,10.1.1.6.2367_49.bmp,816,1056,1,141,145,193,477,Table
3317,10.1.1.6.2367_49.bmp,816,1056,1,210,163,281,477,Table
3318,10.1.1.6.2367_49.bmp,816,1056,1,298,166,347,480,Table
3319,10.1.1.6.2367_49.bmp,816,1056,1,364,163,436,479,Table
3320,10.1.1.6.2367_49.bmp,816,1056,1,451,164,505,481,Table
3321,10.1.1.6.2367_49.bmp,816,1056,1,519,164,590,477,Table
3322,10.1.1.6.2367_49.bmp,816,1056,1,606,165,658,480,Table
3323,10.1.1.6.2367_49.bmp,816,1056,1,158,561,210,894,Table
3324,10.1.1.6.2367_49.bmp,816,1056,1,228,578,281,894,Table
3325,10.1.1.6.2367_49.bmp,816,1056,1,297,577,353,894,Table
3326,10.1.1.6.2367_49.bmp,816,1056,1,368,577,423,891,Table
3327,10.1.1.6.2367_49.bmp,816,1056,1,440,580,499,894,Table
3328,10.1.1.6.2367_49.bmp,816,1056,1,518,579,566,894,Table
3329,10.1.1.6.2367_49.bmp,816,1056,1,584,578,641,894,Table
3330,10.1.1.6.2372_3.bmp,793,1121,1,417,139,472,189,Table
3331,10.1.1.6.2372_3.bmp,793,1121,1,498,140,584,188,Table
3332,10.1.1.6.2372_3.bmp,793,1121,1,606,138,650,190,Table
3333,10.1.1.6.2372_3.bmp,793,1121,1,616,218,680,282,Table
3334,10.1.1.6.2372_3.bmp,793,1121,1,556,219,603,282,Table
3335,10.1.1.6.2372_3.bmp,793,1121,1,495,218,541,282,Table
3336,10.1.1.6.2372_3.bmp,793,1121,1,416,217,469,281,Table
3337,10.1.1.6.2372_3.bmp,793,1121,1,481,334,716,404,Table
3338,10.1.1.6.2372_3.bmp,793,1121,1,353,333,470,404,Table
3339,10.1.1.6.2372_3.bmp,793,1121,1,277,332,342,402,Table
3340,10.1.1.6.2372_3.bmp,793,1121,1,158,335,265,403,Table
3341,10.1.1.6.2372_3.bmp,793,1121,1,86,336,148,404,Table
3342,10.1.1.6.2372_3.bmp,793,1121,1,86,424,142,480,Table
